Lab_ID	Sample_ID	Sample_Collection_Date	Sample_Site	Variant_name	Variant_proportion	Pipeline_date
LAB0000131	1000130	2024-01-04	N	HK.6	0.01785975	2024-01-10
LAB0000131	1000130	2024-01-04	N	XDJ	0.00344616	2024-01-10
LAB0000131	1000130	2024-01-04	N	HK.7	0.00174171	2024-01-10
LAB0000131	1000130	2024-01-04	N	FE.1.1.5	0.00185462	2024-01-10
LAB0000131	1000130	2024-01-04	N	XBB.1.37.1	0.00129834	2024-01-10
LAB0000131	1000130	2024-01-04	N	FW.3	0.00163453	2024-01-10
LAB0000131	1000130	2024-01-04	N	HK.15	0.00159469	2024-01-10
LAB0000131	1000130	2024-01-04	N	FZ.2	0.00133751	2024-01-10
LAB0000131	1000130	2024-01-04	N	XBB.1.16.27	0.00174189	2024-01-10
LAB0000131	1000130	2024-01-04	N	JN.1.3	0.00138757	2024-01-10
LAB0000131	1000130	2024-01-04	N	HK.17	0.00131313	2024-01-10
LAB0000131	1000130	2024-01-04	N	XBB.1.24.2	0.0012533	2024-01-10
LAB0000131	1000130	2024-01-04	N	XBB.1.5.105	0.00135881	2024-01-10
LAB0000131	1000130	2024-01-04	N	unreportable	0.04194978	2024-01-10
LAB0000132	1000131	2024-01-04	F	HV.1	0.82290106	2024-01-10
LAB0000132	1000131	2024-01-04	F	JN.1	0.13265796	2024-01-10
LAB0000132	1000131	2024-01-04	F	EG.5.1.6	0.00350362	2024-01-10
LAB0000132	1000131	2024-01-04	F	JG.3.4	0.00361521	2024-01-10
LAB0000132	1000131	2024-01-04	F	JN.1.3	0.0022781	2024-01-10
LAB0000132	1000131	2024-01-04	F	EG.2.3	0.00132975	2024-01-10
LAB0000132	1000131	2024-01-04	F	XBB.1.5.27	0.00127314	2024-01-10
LAB0000132	1000131	2024-01-04	F	GW.2	0.0015712	2024-01-10
LAB0000132	1000131	2024-01-04	F	HV.1.1	0.0017203	2024-01-10
LAB0000132	1000131	2024-01-04	F	JC.2	0.00110624	2024-01-10
LAB0000132	1000131	2024-01-04	F	XBB.1.34	0.00114274	2024-01-10
LAB0000132	1000131	2024-01-04	F	XBB.1.5.57	0.00148882	2024-01-10
LAB0000132	1000131	2024-01-04	F	unreportable	0.02541186	2024-01-10
LAB0000133	1000132	2024-01-04	R	HV.1	0.64915089	2024-01-10
LAB0000133	1000132	2024-01-04	R	XDD	0.22140497	2024-01-10
LAB0000133	1000132	2024-01-04	R	JN.1	0.03965154	2024-01-10
LAB0000133	1000132	2024-01-04	R	XDF	0.04723781	2024-01-10
LAB0000133	1000132	2024-01-04	R	JN.1.2	0.00953034	2024-01-10
LAB0000133	1000132	2024-01-04	R	EG.5.1.8	0.00627318	2024-01-10
LAB0000133	1000132	2024-01-04	R	JG.3.2	0.00274502	2024-01-10
LAB0000133	1000132	2024-01-04	R	EG.5.1.9	0.00246666	2024-01-10
LAB0000133	1000132	2024-01-04	R	JJ.1	0.00169304	2024-01-10
LAB0000133	1000132	2024-01-04	R	EG.2.3	0.00103694	2024-01-10
LAB0000133	1000132	2024-01-04	R	KC.1	0.00070929	2024-01-10
LAB0000133	1000132	2024-01-04	R	unreportable	0.01810032	2024-01-10
LAB0000134	1000133	2024-01-04	Z	JN.1	0.72638081	2024-01-10
LAB0000134	1000133	2024-01-04	Z	XDD	0.09831194	2024-01-10
LAB0000134	1000133	2024-01-04	Z	JN.1.1	0.04459592	2024-01-10
LAB0000134	1000133	2024-01-04	Z	JG.3.2	0.02011933	2024-01-10
LAB0000134	1000133	2024-01-04	Z	HV.1	0.02313482	2024-01-10
LAB0000134	1000133	2024-01-04	Z	BA.2.86.1	0.01318723	2024-01-10
LAB0000134	1000133	2024-01-04	Z	EG.5.1.6	0.0091739	2024-01-10
LAB0000134	1000133	2024-01-04	Z	EG.5.1.8	0.00543119	2024-01-10
LAB0000134	1000133	2024-01-04	Z	JG.3.1	0.00584271	2024-01-10
LAB0000134	1000133	2024-01-04	Z	FL.1.5.2	0.00347065	2024-01-10
LAB0000134	1000133	2024-01-04	Z	FL.29	0.00164623	2024-01-10
LAB0000134	1000133	2024-01-04	Z	FL.9	0.00152746	2024-01-10
LAB0000134	1000133	2024-01-04	Z	FL.13.4	0.00148188	2024-01-10
LAB0000134	1000133	2024-01-04	Z	HV.1.7	0.001216	2024-01-10
LAB0000134	1000133	2024-01-04	Z	FL.22	0.00151038	2024-01-10
LAB0000134	1000133	2024-01-04	Z	XBB.1.16.27	0.00119129	2024-01-10
LAB0000134	1000133	2024-01-04	Z	JN.3.1	0.00131737	2024-01-10
LAB0000134	1000133	2024-01-04	Z	JN.4	0.00095662	2024-01-10
LAB0000134	1000133	2024-01-04	Z	BA.2.86.4	0.00103108	2024-01-10
LAB0000134	1000133	2024-01-04	Z	FL.13.3.1	0.00129571	2024-01-10
LAB0000134	1000133	2024-01-04	Z	FL.3.3	0.00094423	2024-01-10
LAB0000134	1000133	2024-01-04	Z	XDA.1	0.00142995	2024-01-10
LAB0000134	1000133	2024-01-04	Z	GA.8.1	0.0008994	2024-01-10
LAB0000134	1000133	2024-01-04	Z	unreportable	0.03390389	2024-01-10
LAB0000135	1000134	2024-01-04	P	JN.1	0.45863074	2024-01-10
LAB0000135	1000134	2024-01-04	P	EG.5.1.8	0.11843606	2024-01-10
LAB0000135	1000134	2024-01-04	P	HV.1	0.11242388	2024-01-10
LAB0000135	1000134	2024-01-04	P	EG.5.1.11	0.03947925	2024-01-10
LAB0000135	1000134	2024-01-04	P	HV.1.1	0.03618519	2024-01-10
LAB0000135	1000134	2024-01-04	P	FY.5.1	0.02244559	2024-01-10
LAB0000135	1000134	2024-01-04	P	XBB.1.5.23	0.03569612	2024-01-10
LAB0000135	1000134	2024-01-04	P	JR.1	0.01146722	2024-01-10
LAB0000135	1000134	2024-01-04	P	JD.1.1.2	0.01653258	2024-01-10
LAB0000135	1000134	2024-01-04	P	FW.1	0.00871041	2024-01-10
LAB0000135	1000134	2024-01-04	P	XBB.1.16.26	0.00991643	2024-01-10
LAB0000135	1000134	2024-01-04	P	GV.1	0.0106139	2024-01-10
LAB0000135	1000134	2024-01-04	P	JD.1.1	0.01066767	2024-01-10
LAB0000135	1000134	2024-01-04	P	HK.3.11	0.01070524	2024-01-10
LAB0000135	1000134	2024-01-04	P	FL.24.1	0.00891786	2024-01-10
LAB0000135	1000134	2024-01-04	P	EG.2.4	0.00820222	2024-01-10
LAB0000135	1000134	2024-01-04	P	JD.1.1.6	0.00656817	2024-01-10
LAB0000135	1000134	2024-01-04	P	EG.5.1.4	0.00637832	2024-01-10
LAB0000135	1000134	2024-01-04	P	JC.4	0.0037544	2024-01-10
LAB0000135	1000134	2024-01-04	P	FL.2.2.1	0.00343431	2024-01-10
LAB0000135	1000134	2024-01-04	P	EG.5.1.15	0.00403718	2024-01-10
LAB0000135	1000134	2024-01-04	P	XBB.2.3	0.00388505	2024-01-10
LAB0000135	1000134	2024-01-04	P	XBB.2.9	0.00297687	2024-01-10
LAB0000135	1000134	2024-01-04	P	JF.1.1.1	0.00360412	2024-01-10
LAB0000135	1000134	2024-01-04	P	KB.1	0.00342253	2024-01-10
LAB0000135	1000134	2024-01-04	P	XBB.1.5.82	0.00238083	2024-01-10
LAB0000135	1000134	2024-01-04	P	FL.29	0.00269696	2024-01-10
LAB0000135	1000134	2024-01-04	P	EG.5.1.9	0.00153766	2024-01-10
LAB0000135	1000134	2024-01-04	P	HV.1.7	0.00181471	2024-01-10
LAB0000135	1000134	2024-01-04	P	HK.24.1	0.00162918	2024-01-10
LAB0000135	1000134	2024-01-04	P	FY.5.5.1	0.00112143	2024-01-10
LAB0000135	1000134	2024-01-04	P	XBL.1	0.00158526	2024-01-10
LAB0000135	1000134	2024-01-04	P	XCY	0.00147477	2024-01-10
LAB0000135	1000134	2024-01-04	P	FL.4.5	0.00179884	2024-01-10
LAB0000135	1000134	2024-01-04	P	XBB.1.16.6	0.00150655	2024-01-10
LAB0000135	1000134	2024-01-04	P	HK.22	0.00103355	2024-01-10
LAB0000135	1000134	2024-01-04	P	unreportable	0.02432896	2024-01-10
LAB0000136	1000135	2024-01-05	K	JN.1	0.38768557	2024-01-10
LAB0000136	1000135	2024-01-05	K	EG.5.1.8	0.22350637	2024-01-10
LAB0000136	1000135	2024-01-05	K	FL.35.1	0.11828888	2024-01-10
LAB0000136	1000135	2024-01-05	K	JG.3	0.09730991	2024-01-10
LAB0000136	1000135	2024-01-05	K	BA.2.86.1	0.04067312	2024-01-10
LAB0000136	1000135	2024-01-05	K	JG.3.4	0.03321737	2024-01-10
LAB0000136	1000135	2024-01-05	K	XBB.1.16.26	0.01507204	2024-01-10
LAB0000136	1000135	2024-01-05	K	JF.1	0.01774261	2024-01-10
LAB0000136	1000135	2024-01-05	K	JN.10	0.01503018	2024-01-10
LAB0000136	1000135	2024-01-05	K	FL.4.10	0.00309738	2024-01-10
LAB0000136	1000135	2024-01-05	K	FL.24.1	0.00150567	2024-01-10
LAB0000136	1000135	2024-01-05	K	FL.29	0.00121714	2024-01-10
LAB0000136	1000135	2024-01-05	K	FY.5.5.1	0.00147123	2024-01-10
LAB0000136	1000135	2024-01-05	K	HK.3.3	0.00084072	2024-01-10
LAB0000136	1000135	2024-01-05	K	HU.2	0.00118821	2024-01-10
LAB0000136	1000135	2024-01-05	K	FL.22	0.00106553	2024-01-10
LAB0000136	1000135	2024-01-05	K	HK.24.1	0.00096928	2024-01-10
LAB0000136	1000135	2024-01-05	K	unreportable	0.0401188	2024-01-10
LAB0000137	1000136	2024-01-05	I	JN.1	0.52002137	2024-01-10
LAB0000137	1000136	2024-01-05	I	JN.2.1	0.13399144	2024-01-10
LAB0000137	1000136	2024-01-05	I	HV.1.1	0.09932351	2024-01-10
LAB0000137	1000136	2024-01-05	I	HV.1	0.07742833	2024-01-10
LAB0000137	1000136	2024-01-05	I	JG.3	0.02301152	2024-01-10
LAB0000137	1000136	2024-01-05	I	FL.1.6	0.02895193	2024-01-10
LAB0000137	1000136	2024-01-05	I	JG.3.2	0.04019709	2024-01-10
LAB0000137	1000136	2024-01-05	I	FL.1.5.2	0.00879696	2024-01-10
LAB0000137	1000136	2024-01-05	I	BA.2.86	0.00366839	2024-01-10
LAB0000137	1000136	2024-01-05	I	BA.2.86.4	0.00348884	2024-01-10
LAB0000137	1000136	2024-01-05	I	EG.5.1.13	0.00270702	2024-01-10
LAB0000137	1000136	2024-01-05	I	XBB.1.37.1	0.00145183	2024-01-10
LAB0000137	1000136	2024-01-05	I	FL.1.8	0.00186066	2024-01-10
LAB0000137	1000136	2024-01-05	I	GN.3	0.00196967	2024-01-10
LAB0000137	1000136	2024-01-05	I	HV.1.5	0.0018969	2024-01-10
LAB0000137	1000136	2024-01-05	I	EG.2.3	0.00136317	2024-01-10
LAB0000137	1000136	2024-01-05	I	KB.3	0.00132874	2024-01-10
LAB0000137	1000136	2024-01-05	I	GW.2	0.00113756	2024-01-10
LAB0000137	1000136	2024-01-05	I	HV.1.6.1	0.00110343	2024-01-10
LAB0000137	1000136	2024-01-05	I	unreportable	0.04630162	2024-01-10
LAB0000138	1000137	2024-01-05	E	JN.1	0.77367286	2024-01-10
LAB0000138	1000137	2024-01-05	E	HV.1.1	0.07885651	2024-01-10
LAB0000138	1000137	2024-01-05	E	EG.5.1.6	0.04197685	2024-01-10
LAB0000138	1000137	2024-01-05	E	JN.1.1.1	0.02399189	2024-01-10
LAB0000138	1000137	2024-01-05	E	BA.2.86	0.01063669	2024-01-10
LAB0000138	1000137	2024-01-05	E	FL.35.1	0.01320176	2024-01-10
LAB0000138	1000137	2024-01-05	E	HV.1	0.00604187	2024-01-10
LAB0000138	1000137	2024-01-05	E	JD.1	0.00406426	2024-01-10
LAB0000138	1000137	2024-01-05	E	EG.5.1.13	0.00341954	2024-01-10
LAB0000138	1000137	2024-01-05	E	JR.1	0.00137526	2024-01-10
LAB0000138	1000137	2024-01-05	E	JD.1.1.6	0.00210741	2024-01-10
LAB0000138	1000137	2024-01-05	E	HV.1.6.1	0.00196565	2024-01-10
LAB0000138	1000137	2024-01-05	E	XBB.1.27	0.001196	2024-01-10
LAB0000138	1000137	2024-01-05	E	XBB.1.5.109	0.00120697	2024-01-10
LAB0000138	1000137	2024-01-05	E	FL.1.5.1	0.00130398	2024-01-10
LAB0000138	1000137	2024-01-05	E	FP.2.1.1	0.00085124	2024-01-10
LAB0000138	1000137	2024-01-05	E	JC.4	0.00102923	2024-01-10
LAB0000138	1000137	2024-01-05	E	XBB.1.45.1	0.00123567	2024-01-10
LAB0000138	1000137	2024-01-05	E	EG.5.1.16	0.00072306	2024-01-10
LAB0000138	1000137	2024-01-05	E	XBB.1.16.27	0.00097763	2024-01-10
LAB0000138	1000137	2024-01-05	E	unreportable	0.03016569	2024-01-10
LAB0000139	1000138	2024-01-05	Y	JN.1	0.56828451	2024-01-10
LAB0000139	1000138	2024-01-05	Y	EG.5.1.6	0.20659734	2024-01-10
LAB0000139	1000138	2024-01-05	Y	XBB.1.42.1	0.0569451	2024-01-10
LAB0000139	1000138	2024-01-05	Y	FL.35.1	0.02310807	2024-01-10
LAB0000139	1000138	2024-01-05	Y	JN.1.1	0.03503008	2024-01-10
LAB0000139	1000138	2024-01-05	Y	BA.2.86.1	0.02235736	2024-01-10
LAB0000139	1000138	2024-01-05	Y	HV.1	0.01882287	2024-01-10
LAB0000139	1000138	2024-01-05	Y	HF.1	0.00488796	2024-01-10
LAB0000139	1000138	2024-01-05	Y	XBB.1.5.27	0.0037367	2024-01-10
LAB0000139	1000138	2024-01-05	Y	EG.2.3	0.00180774	2024-01-10
LAB0000139	1000138	2024-01-05	Y	JN.3.1	0.00221067	2024-01-10
LAB0000139	1000138	2024-01-05	Y	XDA.1	0.00218678	2024-01-10
LAB0000139	1000138	2024-01-05	Y	HV.2	0.00221467	2024-01-10
LAB0000139	1000138	2024-01-05	Y	JF.1	0.00177046	2024-01-10
LAB0000139	1000138	2024-01-05	Y	XDA	0.00145828	2024-01-10
LAB0000139	1000138	2024-01-05	Y	HV.1.7	0.00113353	2024-01-10
LAB0000139	1000138	2024-01-05	Y	JM.2	0.00132604	2024-01-10
LAB0000139	1000138	2024-01-05	Y	XBB.1.9.6	0.00104303	2024-01-10
LAB0000139	1000138	2024-01-05	Y	EG.2.4	0.00070932	2024-01-10
LAB0000139	1000138	2024-01-05	Y	XDH	0.00134086	2024-01-10
LAB0000139	1000138	2024-01-05	Y	XBB.1.16.24	0.00147173	2024-01-10
LAB0000139	1000138	2024-01-05	Y	unreportable	0.04155691	2024-01-10
LAB0000140	1000139	2024-02-13	C	XDP	0.28580385	2024-02-23
LAB0000140	1000139	2024-02-13	C	JN.1.4.3	0.33264657	2024-02-23
LAB0000140	1000139	2024-02-13	C	JN.1.8.1	0.35835151	2024-02-23
LAB0000140	1000139	2024-02-13	C	JN.1.8	0.00727602	2024-02-23
LAB0000140	1000139	2024-02-13	C	JN.1.11.1	0.00416313	2024-02-23
LAB0000140	1000139	2024-02-13	C	XDQ	0.00101522	2024-02-23
LAB0000140	1000139	2024-02-13	C	JN.1.4.2	0.00089478	2024-02-23
LAB0000140	1000139	2024-02-13	C	unreportable	0.00984892	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1	0.31626805	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.11	0.25838739	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.4.2	0.26754283	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.7	0.08570897	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.4.3	0.05280833	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.8.1	0.00529555	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.10	0.00361173	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.14	0.00165199	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.1.3	0.00165149	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.19	0.0010849	2024-02-23
LAB0000141	1000140	2024-02-15	O	JN.1.5	0.00093352	2024-02-23
LAB0000141	1000140	2024-02-15	O	unreportable	0.00505526	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1	0.35536255	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.11	0.26177693	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.4	0.24783036	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.4.2	0.06370394	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.8	0.04757822	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.7	0.00963724	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.16	0.00151661	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.11.1	0.00131794	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.10	0.00128836	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.14	0.00107189	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.1.3	0.00102898	2024-02-23
LAB0000142	1000141	2024-02-15	N	JN.1.5	0.00149866	2024-02-23
LAB0000142	1000141	2024-02-15	N	unreportable	0.00638832	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.4.2	0.37416484	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1	0.32819989	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.4.3	0.14749523	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.11	0.09855278	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.9	0.01103007	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.19	0.01332331	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.9.1	0.00542599	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.16	0.00407144	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.8.1	0.0036437	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.1.3	0.00252936	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.21	0.00224938	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.3	0.00161397	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.12	0.00117194	2024-02-23
LAB0000143	1000142	2024-02-14	V	JN.1.17	0.00113763	2024-02-23
LAB0000143	1000142	2024-02-14	V	unreportable	0.00539047	2024-02-23
LAB0000144	1000143	2024-02-15	Z	JN.1.11	0.38657482	2024-02-23
LAB0000144	1000143	2024-02-15	Z	JN.1	0.33540259	2024-02-23
LAB0000144	1000143	2024-02-15	Z	XDK	0.26071326	2024-02-23
LAB0000144	1000143	2024-02-15	Z	JN.1.4.2	0.00850242	2024-02-23
LAB0000144	1000143	2024-02-15	Z	JN.1.22	0.00073058	2024-02-23
LAB0000144	1000143	2024-02-15	Z	unreportable	0.00807633	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1	0.72214657	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.11	0.24630081	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.15	0.00579386	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.16	0.00546799	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.1.3	0.00291459	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.3	0.00231098	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.21	0.00287885	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.19	0.00248448	2024-02-23
LAB0000145	1000144	2024-02-16	X	JN.1.8.1	0.00095559	2024-02-23
LAB0000145	1000144	2024-02-16	X	unreportable	0.0087463	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.11	0.1997116	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.6.1	0.15519844	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.20	0.16063908	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.6	0.11298216	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.18	0.18782644	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1	0.17445335	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.19	0.00217549	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.8.1	0.00141473	2024-02-23
LAB0000146	1000145	2024-02-16	Q	JN.1.5	0.00129484	2024-02-23
LAB0000146	1000145	2024-02-16	Q	unreportable	0.00430387	2024-02-23
LAB0000147	1000146	2024-02-15	R	JN.1.4	0.69118355	2024-02-23
LAB0000147	1000146	2024-02-15	R	JN.1.11	0.1824535	2024-02-23
LAB0000147	1000146	2024-02-15	R	JN.1.8	0.11487314	2024-02-23
LAB0000147	1000146	2024-02-15	R	JN.1.16	0.00276475	2024-02-23
LAB0000147	1000146	2024-02-15	R	JN.1.19	0.00087144	2024-02-23
LAB0000147	1000146	2024-02-15	R	JN.1.8.1	0.00118241	2024-02-23
LAB0000147	1000146	2024-02-15	R	BA.2.86.3	0.00083757	2024-02-23
LAB0000147	1000146	2024-02-15	R	unreportable	0.00583363	2024-02-23
LAB0000148	1000147	2024-02-15	F	JN.1.4.2	0.57131614	2024-02-23
LAB0000148	1000147	2024-02-15	F	JN.1.11	0.38559981	2024-02-23
LAB0000148	1000147	2024-02-15	F	JN.1.8	0.02534968	2024-02-23
LAB0000148	1000147	2024-02-15	F	XDP	0.00676821	2024-02-23
LAB0000148	1000147	2024-02-15	F	JN.1.16	0.00232316	2024-02-23
LAB0000148	1000147	2024-02-15	F	JN.1.8.1	0.00241149	2024-02-23
LAB0000148	1000147	2024-02-15	F	JN.1.17	0.00126354	2024-02-23
LAB0000148	1000147	2024-02-15	F	unreportable	0.00496798	2024-02-23
LAB0000149	1000148	2024-02-15	B	JN.1.4.2	0.53066097	2024-02-23
LAB0000149	1000148	2024-02-15	B	JN.1.11	0.29049989	2024-02-23
LAB0000149	1000148	2024-02-15	B	JN.1.8	0.12308451	2024-02-23
LAB0000149	1000148	2024-02-15	B	XDP	0.04517732	2024-02-23
LAB0000149	1000148	2024-02-15	B	XDR	0.00273852	2024-02-23
LAB0000149	1000148	2024-02-15	B	JN.1.19	0.00295657	2024-02-23
LAB0000149	1000148	2024-02-15	B	JN.1.16	0.00136413	2024-02-23
LAB0000149	1000148	2024-02-15	B	JN.1.21	0.0015918	2024-02-23
LAB0000149	1000148	2024-02-15	B	unreportable	0.00192631	2024-02-23
LAB0000150	1000149	2024-02-15	W	JN.1.11	0.5282575	2024-02-23
LAB0000150	1000149	2024-02-15	W	JN.1.4.2	0.22067169	2024-02-23
LAB0000150	1000149	2024-02-15	W	JN.1	0.1590369	2024-02-23
LAB0000150	1000149	2024-02-15	W	JN.1.8.1	0.03601769	2024-02-23
LAB0000150	1000149	2024-02-15	W	JN.1.1	0.04346109	2024-02-23
LAB0000150	1000149	2024-02-15	W	JN.1.7	0.00206761	2024-02-23
LAB0000150	1000149	2024-02-15	W	JN.1.16	0.00145812	2024-02-23
LAB0000150	1000149	2024-02-15	W	unreportable	0.0090294	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.4.3	0.55642668	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.11	0.23283725	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.7	0.16145351	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.8	0.02973066	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.4.2	0.00257799	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.8.1	0.00128309	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.10	0.00169822	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.15	0.00162373	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.11.1	0.00154323	2024-02-23
LAB0000151	1000150	2024-02-15	A	JN.1.19	0.00137738	2024-02-23
LAB0000151	1000150	2024-02-15	A	unreportable	0.00944824	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.7	0.35750665	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.4	0.34062892	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.11	0.2257645	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.4.2	0.05702532	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.21	0.00383946	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.6	0.00229042	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.16	0.00239295	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.5	0.0021236	2024-02-23
LAB0000152	1000151	2024-02-15	C	JN.1.15	0.00108404	2024-02-23
LAB0000152	1000151	2024-02-15	C	unreportable	0.00734414	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1	0.4793584	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.11	0.19278318	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.4.2	0.16043285	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.7	0.10528817	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.8	0.04068193	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.4.3	0.00388926	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.15	0.0025206	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.8.1	0.00228425	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.16	0.00082796	2024-02-23
LAB0000153	1000152	2024-02-14	U	JN.1.5	0.00131147	2024-02-23
LAB0000153	1000152	2024-02-14	U	unreportable	0.01062192	2024-02-23
LAB0000154	1000153	2024-02-15	H	JN.1.4.2	0.59020794	2024-02-23
LAB0000154	1000153	2024-02-15	H	JN.1.8	0.27593091	2024-02-23
LAB0000154	1000153	2024-02-15	H	JN.1	0.10139262	2024-02-23
LAB0000154	1000153	2024-02-15	H	JN.1.7	0.02107363	2024-02-23
LAB0000154	1000153	2024-02-15	H	JN.1.2.1	0.00166901	2024-02-23
LAB0000154	1000153	2024-02-15	H	JN.1.15	0.00113442	2024-02-23
LAB0000154	1000153	2024-02-15	H	BA.2.86.3	0.00094684	2024-02-23
LAB0000154	1000153	2024-02-15	H	JN.1.10	0.00079162	2024-02-23
LAB0000154	1000153	2024-02-15	H	unreportable	0.00685302	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1	0.55557377	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.18	0.24604169	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.11	0.0576873	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.15	0.01847842	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.7	0.01331402	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.8	0.01135101	2024-02-23
LAB0000155	1000154	2024-02-15	P	FL.35.1	0.00914191	2024-02-23
LAB0000155	1000154	2024-02-15	P	EG.4.5	0.00717277	2024-02-23
LAB0000155	1000154	2024-02-15	P	XDP	0.00479724	2024-02-23
LAB0000155	1000154	2024-02-15	P	JJ.1	0.00317045	2024-02-23
LAB0000155	1000154	2024-02-15	P	JG.3.4	0.00389723	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.21	0.00521249	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.8.1	0.00387348	2024-02-23
LAB0000155	1000154	2024-02-15	P	EG.5.1.8	0.00366771	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.4.2	0.00223314	2024-02-23
LAB0000155	1000154	2024-02-15	P	EG.2.3	0.00274018	2024-02-23
LAB0000155	1000154	2024-02-15	P	GA.4.1	0.00163798	2024-02-23
LAB0000155	1000154	2024-02-15	P	JN.1.14	0.00139628	2024-02-23
